CODE_UIC;LIBELLE;lat;long
87723494;Saint-André-le-Gaz;45.544529;5.524254
87344598;Saint-Angel;45.503952;2.231627
87751826;Saint-Antoine;43.369599;5.35781
87715250;Saint-Antoine (Doubs);46.775663;6.341869
87584201;Saint-Antoine-de-Breuilh;44.846635;0.152352
87571539;Saint-Antoine-du-Rocher;47.503699;0.616347
87471318;Saint-Armel;48.01434;-1.594774
87595249;Saint-Astier;45.138993;0.522902
87394213;Saint-Aubin - Saint-Luperce;48.447642;1.331839
87706945;Saint-Aubin-le-Cauf Mairie;49.868822;1.179309
87415125;Saint-Aubin-sur-Scie;49.871748;1.066664
87594622;Saint-Aulaire;45.248841;1.398697
87773465;Saint-Aunès;43.635442;3.96309
87193318;Saint-Avold;49.085873;6.720614
87741306;Saint-Avre - La Chambre;45.35312;6.302867
87574129;Saint-Ay;47.863162;1.750163
87453373;Saint-Benoit-la-Forêt H√¥pital;47.189078;0.290977
87741454;Saint-Béron - La Bridoire;45.503939;5.731907
87214742;Saint-Blaise-la-Roche;48.407333;7.165336
87641076;Saint-Bonnet-de-Rochefort;46.148402;3.139445
87713693;Saint-Bonnet-en-Bresse;46.85485;5.16595
87321976;Saint-Briac-sur-Mer-Centre;48.618435;-2.128252
87592691;Saint-Brice-sur-Vienne;45.878283;0.952399
87473009;Saint-Brieuc;48.50758;-2.765
87775072;Saint-Césaire;43.813345;4.327634
87753202;Saint-Chamas;43.551161;5.040265
87726307;Saint-Chamond;45.472557;4.516971
87783241;Saint-Chély-d'Apcher;44.801791;3.270857
87545509;Saint-Chéron;48.551188;2.125597
87613257;Saint-Christophe;44.464619;2.407758
87110338;Saint-Christophe-sur-le-Nais;47.615803;0.475231
87722652;Saint-Clair - Les Roches;45.450303;4.769669
87743633;Saint-Claude;46.389964;5.860345
87141374;Saint-Clément - Laronxe;48.531216;6.608166
87382358;Saint-Cloud;48.845475;2.217102
87595777;Saint-Cyprien;44.863407;1.043574
87446179;Saint-Cyprien Arènes;43.594048;1.416493
87393223;Saint-Cyr;48.799002;2.073478
87755215;Saint-Cyr Les Lecques - La Cadière;43.185506;5.703819
87591834;Saint-Cyr Noctilien;48.799005;2.072818
87543116;Saint-Cyr-en-Val;47.819215;1.947581
87756866;Saint-Dalmas de Tende;44.05582;7.58345
87271015;Saint-Denis;48.935493;2.345952
87732743;Saint-Denis Université (métro 13);48.945813;2.364557
87584508;Saint-Denis-de-Pile;44.978485;-0.197877
87592097;Saint-Denis-des-Murs;45.78898;1.55139
87594572;Saint-Denis-lès-Martel;44.946029;1.666238
87726661;Saint-Didier - La Séauve;45.296607;4.258369
87630251;Saint-Didier-en-Velay;45.302405;4.274429
87420794;Saint-Didier-sous-Aubenas Centre;44.607465;4.415037
87641332;Saint-Dié Rue d'Alsace;48.280005;6.955555
87144014;Saint-Dié-des-Vosges;48.282043;6.948516
87175000;Saint-Dizier;48.642404;4.947855
87107474;Saint-Dizier Godard-Jeanson;48.631407;4.950304
87338145;Saint-Dizier Saint-Amand;48.625016;4.967805
87409698;Saint-Eble;45.12974;3.557808
87747352;Saint-√âgrève Saint-Robert;45.235719;5.671263
87676833;Saint-√âloi √âglise;46.973906;3.221641
87641092;Saint-√âloy-les-Mines;46.169524;2.834344
87420976;Saint-√âloy-les-Mines Lycée;46.159641;2.832855
87584102;Saint-√âmilion;44.881266;-0.159229
87171751;Saint-Erme;49.526949;3.857591
87726190;Saint-√âtienne Bellevue;45.417198;4.392683
87726901;Saint-√âtienne Carnot;45.446976;4.385317
87726000;Saint-√âtienne Châteaucreux;45.443366;4.399722
87726158;Saint-√âtienne La Terrasse;45.464868;4.379554
87726174;Saint-√âtienne Le Clapier;45.437125;4.378384
87697722;Saint-√âtienne-de-Cuines;45.342056;6.291754
87337071;Saint-√âtienne-de-Fontbellon D;44.603071;4.387158
87481812;Saint-√âtienne-de-Montluc;47.274785;-1.785654
87411215;Saint-√âtienne-du-Rouvray;49.377153;1.109472
87401885;Saint-Etienne-du-Rouvray Madrillet;49.377092;1.109598
87476846;Saint-Etienne-lès-Remiremont Pont;48.009079;6.61377
87175216;Saint-Eulien;48.683063;4.883409
87682542;Saint-Fargeau;48.56429;2.542466
87784520;Saint-Féliu-d'Avall;42.677277;2.737806
87453597;Saint-Florent Place de la Gare;46.99219;2.252213
87576272;Saint-Florent-sur-Cher;46.992111;2.252111
87310813;Saint-Florent-sur-Cher Mairie;46.992596;2.245417
87683318;Saint-Florentin - Vergigny;47.981058;3.731036
87683334;Saint-Florentin-Ville;48.005065;3.741985
87783175;Saint-Flour - Chaudes-Aigues;45.035012;3.106286
87395822;Saint-Flour les Allées;45.032948;3.088408
87728501;Saint-Fons;45.70579;4.852564
87611137;Saint-Gaudens;43.105048;0.729154
87201582;Saint-Gaultier Gendarmerie;46.634314;1.41847
87775361;Saint-Geniès-de-Malgoirès;43.950168;4.214942
87716944;Saint-Genis-Pouilly Allondon;46.255547;6.02749
87716951;Saint-Genis-Pouilly Centre Jean Monnet;46.244904;6.022978
87556597;Saint-Genis-Pouilly Porte de France;46.240849;6.029241
87206789;Saint-Genou;46.929019;1.327715
87644252;Saint-Genou √âcole;46.92748;1.337993
87644260;Saint-Genou ZI;46.905033;1.354204
87571851;Saint-Genouph;47.371065;0.5969100000000001
87734301;Saint-Georges-d'Aurac;45.160594;3.494704
87731802;Saint-Georges-d'Aurac Bourg;45.156213;3.54073
87747568;Saint-Georges-de-Commiers;45.043767;5.701787
87783423;Saint-Georges-de-Luzençon;44.066553;2.983784
87589846;Saint-Georges-De-Mons R √âcoles;45.937555;2.840699
87721340;Saint-Georges-de-Reneins;46.06221;4.718888
87336966;Saint-Georges-les-Bains Ch;44.839471;4.815316
87673269;Saint-Geours;43.671226;-1.241391
87735191;Saint-Germain Institut notre-Dame;48.894266;2.077166
87721282;Saint-Germain-au-Mont-d'Or;45.888431;4.804206
87745729;Saint-Germain-de-Joux centre;46.17807;5.73776
87732206;Saint-Germain-des-Fossés;46.209239;3.430574
87576405;Saint-Germain-du-Puy;47.096554;2.484833
87758094;Saint-Germain-en-Laye;48.898488;2.09454
87366922;Saint-Germain-en-Laye Bel-Air;48.89494;2.0705
87592287;Saint-Germain-les-Belles;45.609883;1.479971
87478016;Saint-Germain-sur-Ille;48.239662;-1.653885
87641134;Saint-Gervais - Château-Neuf;46.030316;2.808136
87680595;Saint-Gervais Chateauneuf LPA;46.030506;2.808423
87746479;Saint-Gervais-les-Bains Le Fayet;45.906423;6.701331
87613539;Saint-Géry;44.478521;1.580261
87167270;Saint-Géry Pont;44.470449;1.587567
87476762;Saint-Gildas-des-bois;47.516648;-2.04394
87181552;Saint-Gilles Lycée Haut-Rhin;48.075853;7.260979
87486571;Saint-Gilles-Croix-de-Vie;46.696347;-1.941252
87611731;Saint-Girons;42.988292;1.139612
87130856;Saint-Girons Place des Capots;42.98416;1.142541
87276170;Saint-Gratien;48.96403;2.28531
87606558;Saint-Gratien Noctilien;48.964156;2.285612
87297531;Saint-Hilaire;50.132082;3.913485
87491324;Saint-Hilaire - Brizambourg;45.850174;-0.534758
87761684;Saint-Hilaire - Saint-Nazaire;45.071342;5.243845
87481234;Saint-Hilaire-de-Chaléons;47.105743;-1.865023
87389924;Saint-Hilaire-De-Riez;46.71676;-1.948609
87486563;Saint-Hilaire-de-Riez;46.716629;-1.949617
87309765;Saint-Hilaire-la-Gravelle;47.924465;1.207182
87112771;Saint-Hilaire-sous-Romilly;48.515721;3.656165
87643437;Saint-Hippolyte H√¥tel Munsch;48.230526;7.373267
87643445;Saint-Hippolyte Parc Walter;48.232167;7.366947
87471052;Saint-Jacques-de-la-Lande;48.067098;-1.714237
87491357;Saint-Jean-d'Angély;45.940759;-0.510006
87703587;Saint-Jean-de-Bassel √âglise;48.803627;6.99114
87117952;Saint-Jean-de-Bonneval √âglise;48.171745;4.049009
87358861;Saint-Jean-de-la-Motte;47.76335;0.016662
87713651;Saint-Jean-de-Losne;47.099795;5.244298
87677120;Saint-Jean-de-Luz - Ciboure;43.385862;-1.661181
87742320;Saint-Jean-de-Maurienne Arvan;45.277542;6.354716
87320713;Saint-Jean-de-Monts;46.790343;-2.059677
87359356;Saint-Jean-de-Monts Esplanade;46.784847;-2.075145
87611624;Saint-Jean-de-Verges;43.01259;1.608105
87764712;Saint-Jean-le-Centenier Centre;44.58959;4.536514
87524884;Saint-Jean-lès-Longuyon Croisement;49.453089;5.463711
87673723;Saint-Jean-Pied-de-Port;43.167726;-1.237725
87450478;Saint-Jean-Poutge;43.724508;0.378468
87644286;Saint-Jean-Saint-Germain H√¥tel;47.082587;1.035815
87726851;Saint-Jodard;45.88568;4.125243
87611657;Saint-Jory;43.738375;1.371619
87759316;Saint-Joseph le Castellas;43.351911;5.377083
87713834;Saint-Julien - Clénay;47.405761;5.128262
87683227;Saint-Julien-du-Sault;48.026965;3.302781
87745430;Saint-Julien-en-Genevois;46.142075;6.085527
87336982;Saint-Julien-en-Saint-Alban Centre;44.754225;4.69801
87216028;Saint-Julien-les-Villas Mairie;48.27409;4.100693
87592709;Saint-Junien;45.881532;0.900527
87313270;Saint-Just-en-Chaussée;49.50364;2.42949
87465716;Saint-Lactencin;46.89778;1.492016
87619726;Saint-Lary-Soulan;42.818333;0.321944
87174904;Saint-Lary-Soulan le Néouvielle;42.818323;0.322111
87413310;Saint-Laurent - Gainneville;49.528565;0.252296
87775841;Saint-Laurent-d'Aigouze;43.639288;4.19307
87485136;Saint-Laurent-de-la-Prée - Fouras;45.992563;-1.026912
87756346;Saint-Laurent-du-Var;43.662468;7.194452
87715417;Saint-Laurent-en-Grandvaux;46.574822;5.951374
87500991;Saint-Léger-des-Vignes Faubourg les Valettes;46.8392;3.4517
87676874;Saint-Léger-des-Vignes Mairie;46.838552;3.450961
87139774;Saint-Léger-près-Troyes;48.235297;4.078918
87694364;Saint-Léger-sur-Dheune;46.848453;4.628604
87595264;Saint-Léon-sur-l'Isle;45.123194;0.492142
87716449;Saint-Léonard Centre;48.21668;6.943201
87592071;Saint-Léonard-de-Noblat;45.832077;1.481882
87276402;Saint-Leu-d'Esserent;49.213965;2.417898
87276600;Saint-Leu-la-Forêt;49.015706;2.242654
87618884;Saint-Lizier;43.001667;1.133056
87447003;Saint-L√¥;49.116975;-1.099525
87718197;Saint-Lothain;46.823181;5.643985
87584730;Saint-Loubès;44.922266;-0.433198
87182139;Saint-Louis;47.590609;7.555988
87414011;Saint-Louis √âglise;48.718459;7.194237
87181016;Saint-Louis la Chaussée;47.60951;7.531278
87463638;Saint-Louis Plan Incliné;48.7159;7.2169
87185330;Saint-Loup-sur-Semouse;47.885625;6.275672
87321968;Saint-Lunaire;48.6355;-2.110303
87118067;Saint-Lyé Eglise;48.360726;4.004903
87344127;Saint-Lyé Maisons brûlées;48.346353;4.022257
87727750;Saint-Lyé Mantenay;48.355461;4.012673
87727776;Saint-Lyé Régales;48.369507;3.993917
87582825;Saint-Macaire;44.568634;-0.226969
87485490;Saint-Maixent-L'√âcole;46.406482;-0.20132
87478107;Saint-Malo;48.646859;-2.004158
87682294;Saint-Mammès;48.382156;2.815917
87751701;Saint-Marcel;43.2882;5.467117
87723742;Saint-Marcel en Dombes;45.950594;4.977902
87643866;Saint-Marcel-Prieuré;46.599656;1.522819
87761718;Saint-Marcellin;45.150885;5.323654
87491209;Saint-Mariens - Saint-Yzan;45.139057;-0.391834
87396283;Saint-Mars-la-Brière;48.028529;0.365703
87545350;Saint-Martin d'√âtampes;48.42747;2.145401
87353599;Saint-Martin du Touch;43.599788;1.371855
87392829;Saint-Martin-d'Hères;45.193022;5.768919
87671495;Saint-Martin-d'Oney;43.930067;-0.651313
87753681;Saint-Martin-de-Crau;43.622351;4.800331
87485607;Saint-Martin-de-Fraigneau;46.435103;-0.738434
87743112;Saint-Martin-du-Mont;46.095702;5.303215
87696500;Saint-Martin-du-Mont Le Farget;46.072799;5.323927
87613562;Saint-Martin-Labouval;44.465105;1.734032
87574459;Saint-Martin-le-Beau;47.355191;0.906004
87611103;Saint-Martory;43.138672;0.934754
87487892;Saint-Mathurin;47.412073;-0.318099
87758151;Saint-Maur-Créteil;48.806348;2.472318
87723536;Saint-Maurice-de-Beynost;45.827421;4.976986
87144568;Saint-Maurice-sur-Moselle Ancienne Gare;47.854775;6.818846
87459008;Saint-Maximin-la-Sainte-Baume;43.436826;5.856314
87582692;Saint-Médard-d'Eyrans;44.716857;-0.505717
87584607;Saint-Médard-de-Guizières;45.015558;-0.048811
87478024;Saint-Médard-sur-Ille;48.274222;-1.667489
87727842;Saint-Mesmin Courlanges;48.452667;3.917763
87118091;Saint-Mesmin Gare SNCF;48.438503;3.923669
87487298;Saint-Mesmin le Vieux;46.790661;-0.731594
87727834;Saint-Mesmin Place du Monument;48.445244;3.926411
87785436;Saint-Michel - Notre-Dame;48.853463;2.345436
87742361;Saint-Michel - Valloire;45.216916;6.471914
87144683;Saint-Michel-sur-Meurthe;48.326984;6.888278
87545202;Saint-Michel-sur-Orge;48.635479;2.306632
87534040;Saint-Mihiel;48.8887;5.54194
87642090;Saint-Mihiel Détention;48.885058;5.536063
87146217;Saint-Nabord;48.045742;6.581572
87551895;Saint-Nauphary;43.964666;1.428072
87481705;Saint-Nazaire;47.286489;-2.211079
87721878;Saint-Nizier-d'Azergues;46.087028;4.480391
87735183;Saint-Nom Guitel Lecoq;48.864173;2.030441
87735175;Saint-Nom-la-Bretèche Tennis;48.855989;2.019394
87281444;Saint-Omer;50.753618;2.266719
87313718;Saint-Omer-en-Chaussée;49.531044;1.997725
87271247;Saint-Ouen;48.90531;2.32257
87500876;Saint-Ouen Arrêt Cars;46.884638;3.304486
87500900;Saint-Ouen le Port des Bois;46.8959;3.2948
87276105;Saint-Ouen-l'Aum√¥ne;49.04527;2.10651
87381426;Saint-Ouen-l'Aum√¥ne √âglise;49.04002;2.10367
87337980;Saint-Ouen-l'Aum√¥ne Liesse;49.033871;2.127934
87600163;Saint-Ouen-L'Aumone Noctilien;49.045273;2.107582
87630244;Saint-Pal-de-Mons;45.245919;4.273923
87571554;Saint-Paterne;47.603993;0.478455
87571810;Saint-Patrice;47.285659;0.309645
87611608;Saint-Paul - Saint-Antoine;42.919428;1.640788
87696658;Saint-Paul Collège;45.594529;6.440971
87165944;Saint-Paul-Cap-de-Joux;43.648535;1.976131
87723783;Saint-Paul-de-Varax;46.100114;5.128263
87721910;Saint-Paulien;45.137466;3.814269
87671362;Saint-Pé-de-Bigorre;43.101483;-0.161423
87644013;Saint-Pellerin Mairie;48.070351;1.140062
87117960;Saint-Phal Monument aux Morts;48.120633;3.996513
87394148;Saint-Piat;48.542953;1.590489
87741223;Saint-Pierre-d'Albigny;45.557399;6.156289
87582833;Saint-Pierre-d'Aurillac;44.575113;-0.187704
87698712;Saint-Pierre-de-Chandieu Charmy;45.647168;5.023541
87723361;Saint-Pierre-de-Chandieu Ronin;45.647632;5.011816
87595520;Saint-Pierre-de-Chignac;45.123542;0.856753
87571240;Saint-Pierre-des-Corps;47.38614;0.723539
87746313;Saint-Pierre-en-Faucigny;46.059357;6.375782
87478768;Saint-Pierre-la-Cour;48.113651;-1.02558
87696294;Saint-Pierre-le-Moûtier;46.793278;3.111738
87476440;Saint-Pierre-Quiberon;47.520771;-3.138689
87444216;Saint-Pierre-sur-Dives;49.023106;-0.040585
87620112;Saint-Pierre-Toirac;44.525399;1.954208
87474569;Saint-Pol-de-Léon;48.677033;-3.987337
87342337;Saint-Pol-sur-Ternoise;50.379156;2.33934
87723353;Saint-Priest;45.686673;4.934291
87592055;Saint-Priest-Taurion;45.887148;1.40043
87337030;Saint-PRIVAT Le Gabelu;44.627794;4.413642
87296004;Saint-Quentin;49.840025;3.296958
87393843;Saint-Quentin en Yvelines;48.78657;2.04523
87591859;Saint-Quentin-en-Yvelines Noct;48.78035;2.027347
87723387;Saint-Quentin-Fallavier;45.638164;5.099982
87761106;Saint-Rambert-d'Albon;45.29776;4.810739
87743740;Saint-Rambert-en-Bugey;45.947368;5.438605
87757526;Saint-Raphaël Valescure;43.423631;6.769037
87313288;Saint-Remy-en-l'Eau;49.468447;2.425975
87116376;Saint-Rémy-la-Vanne;48.7923;3.2325
87758896;Saint-Rémy-lès-Chevreuse;48.702722;2.070924
87313080;Saint-Roch (Somme);49.893454;2.28377
87721456;Saint-Romain-de-Popey;45.861414;4.542447
87630236;Saint-Romain-Lachalm;45.265641;4.335265
87726430;Saint-Romain-le-Puy;45.554576;4.120989
87783431;Saint-Rome-de-Cernon;44.013981;2.967374
87643882;Saint-Satur Fontenay;47.339521;2.844
87314898;Saint-Satur Place du Marché;47.339761;2.857009
87765438;Saint-Saturnin-lès-Avignon;43.95318;4.935321
87409664;Saint-Sauves-d'Auvergne Bourg;45.606802;2.687917
87462796;Saint-Sauvy;43.689879;0.826808
87202440;Saint-Savin;46.565787;0.863762
87491035;Saint-Savinien;45.876038;-0.677878
87575365;Saint-Saviol;46.146854;0.218172
87592493;Saint-Sébastien;46.38604;1.546572
87354597;Saint-Sébastien Frêne Rond;47.190548;-1.496026
87354589;Saint-Sébastien Pas Enchantés;47.206935;-1.510821
87471169;Saint-Senoux - Pléchâtel;47.897837;-1.766138
87584615;Saint-Seurin-sur-l'Isle;45.011464;-0.001996
87116368;Saint-Siméon;48.799479;3.209761
87615344;Saint-Sulpice;43.775073;1.680702
87313684;Saint-Sulpice - Auteuil;49.347397;2.116453
87584722;Saint-Sulpice - Izon;44.914308;-0.392131
87592345;Saint-Sulpice-Laurière;46.046902;1.476261
87620195;Saint-Sulpice-sur-Lèze;43.329798;1.322298
87694174;Saint-Symphorien-de-Marmagne;46.844236;4.337749
87739961;Saint-Symphorien-des-Bois;46.332815;4.281244
87474312;Saint-Thégonnec;48.494213;-3.948134
87433078;Saint-Thibault-des-Vignes;48.870671;2.682509
87415067;Saint-Vaast-d'√âquiqueville;49.817022;1.262741
87009712;Saint-Vaast-Dieppedalle;49.75585;0.721415
87711168;Saint-Vaast-Dieppedalle √âglise;49.755823;0.721378
87411652;Saint-Valéry-en-Caux;49.861137;0.713232
87007146;Saint-Valéry-en-Caux Port;49.867517;0.711695
87761130;Saint-Vallier sur Rh√¥ne;45.185678;4.814302
87721043;Saint-Victor - Thizy;46.002585;4.281106
87415166;Saint-Victor-l'Abbaye;49.677032;1.109579
87592683;Saint-Victurnien;45.876589;1.009574
87734715;Saint-Vincent le Château;45.148827;3.918576
87673277;Saint-Vincent-de-Tyrosse;43.657803;-1.306421
87718320;Saint-Vit;47.183513;5.809024
87409557;Saint-Yorre Croix des Vernes;46.054406;3.469416
87409540;Saint-Yorre Nouvel H√¥tel;46.066991;3.464915
87592824;Saint-Yrieix;45.519263;1.205454
87645606;Sainte-Anastasie;45.172167;2.970175
87476648;Sainte-Anne;47.678545;-2.960609
87586479;Sainte-Bazeille;44.532694;0.093127
87775239;Sainte-Cécile-d'Andorge;44.255436;3.97585
87586362;Sainte-Christie;43.754884;0.631939
87715151;Sainte-Colombe;46.879016;6.265825
87116178;Sainte-Colombe Septveilles;48.52959;3.25602
87678482;Sainte-Croix-aux-Mines Centre;48.262741;7.225324
87409532;Sainte-Eugénie-de-Villeneuve;45.138352;3.623917
87491282;Sainte-Eulalie - Carbon-Blanc;44.897919;-0.493752
87395962;Sainte-Florine Lycée Claude Favard;45.40158;3.321074
87409524;Sainte-Florine Place François;45.405478;3.319408
87584193;Sainte-Foy-la-Grande;44.836848;0.221491
87444604;Sainte-Gauburge;48.717282;0.428164
87344440;Sainte-Gemme;46.901683;-0.28775
87545210;Sainte-Geneviève-des-Bois;48.653245;2.313161
87784850;Sainte-Léocadie;42.441184;2.010435
87597054;Sainte-Lizaigne;47.002251;2.0298
87287193;Sainte-Marguerite (Nord);50.740161;3.009323
87640995;Sainte-Marguerite Village;48.268632;6.980849
87678060;Sainte-Marie de Campan;42.985092;0.227304
87214858;Sainte-Marie-aux-Mines Cité Scolaire;48.236929;7.170264
87751842;Sainte-Marthe en Provence;43.33928;5.390403
87575050;Sainte-Maure - Noyant;47.110958;0.577219
87635938;Sainte-Ménéhould Médiathèque;49.092447;4.898082
87582353;Sainte-Mère;44.002601;0.669027
87481226;Sainte-Pazanne;47.105386;-1.813683
87328625;Sainte-Pazanne Mairie;47.102875;-1.811237
87463125;Sainte-Pazanne rue du Vigneau;47.105861;-1.810864
87316596;Sainte-Segrée;49.752218;1.912675
87491001;Saintes;45.74874;-0.6179
87543165;Salbris;47.425186;2.047751
87173633;Saléchan;42.958009;0.633527
87618710;Saléchan D825;42.963002;0.630746
87618801;Salies-du-Salat;43.099066;0.958898
87170043;Salies-du-Salat Pont;43.103307;0.958498
87746438;Sallanches - Combloux - Megève;45.935699;6.636458
87345215;Sallaumines;50.42229;2.855759
87671511;Salles-Adour;43.18784;0.101377
87613877;Salles-Courbatiès;44.475085;2.07892
87342451;Salomé;50.541881;2.838268
87753764;Salon;43.639082;5.088588
87784157;Salses;42.835609;2.917447
87110155;Salvagnac;43.914392;1.680471
87642108;Sampigny Centre;48.830237;5.50868
87693960;Sampzon Le Pont;44.429476;4.357945
87643932;Sancerre Porte César;47.333013;2.841224
87314880;Sancerre-H√¥tel-du-Rempart;47.332515;2.836975
87276188;Sannois;48.97016;2.26377
87606574;Sannois Noctilien;48.970203;2.263607
87192229;Sanry-sur-Nied;49.044599;6.339978
87713594;Santenay les Bains;46.910682;4.701641
87286401;Santes;50.592063;2.961977
87381186;Santeuil - Le Perchay;49.124261;1.948936
87718502;Sa√¥ne;47.20957;6.101379
87276386;Sarcelles - Saint-Brice;48.99529;2.36867
87358564;Sargé-sur-Braye;47.924461;0.853364
87595827;Sarlat;44.877114;1.220469
87734152;Sarliève - Cournon;45.738743;3.168075
87406991;Sarralbe Centre;48.998501;7.028793
87215350;Sarraltroff Gare;48.77005;7.065614
87407015;Sarraltroff Mairie;48.774013;7.060816
87703686;Sarraltroff Rue de Fénétrange;48.77713;7.056506
87707588;Sarraltroff Rue de la Forêt;48.778587;7.056887
87672766;Sarrance;43.049711;-0.5997440000000001
87671446;Sarrancolin;42.96893;0.379136
87215459;Sarre-Union;48.936017;7.085044
87728584;Sarre-Union Rue des Roses;48.937562;7.091307
87215012;Sarrebourg;48.73808;7.05285
87703744;Sarrebourg H√¥pital;48.730495;7.050648
87477638;Sarrebourg LP Messmer;48.737335;7.072717
87477646;Sarrebourg Mairie;48.732884;7.053491
87407031;Sarrebourg Méphisto;48.749685;7.067186
87407189;Sarrebourg Place Mathey;48.736879;7.057152
87477620;Sarrebourg Route de Phalsbourg;48.73875;7.066387
87407106;Sarrebourg Verreries;48.733037;7.042797
80253914;Sarrebruck;49.241;6.991
87193615;Sarreguemines;49.10738;7.068576
87737668;Sarreguemines Barth;49.101996;7.050557
87737585;Sarreguemines Collège Fulrad;49.11873;7.075506
87737676;Sarreguemines Collège Himmelsberg;49.109055;7.052791
87737684;Sarreguemines Collège Jean Jaurès;49.103116;7.048974
87737692;Sarreguemines Lycée Pange;49.108478;7.064027
87737593;Sarreguemines Lycée Technique;49.1163;7.079192
87406900;Sarreguemines Poste;49.113031;7.064134
87737700;Sarreguemines Utzschneider;49.111667;7.067294
87703439;Sarreinsming Pont;49.086364;7.109377
87703462;Sarrewerden √âglise;48.923799;7.082091
87407379;Sarrewerden Lotissement;48.920772;7.085991
87386417;Sartrouville;48.937907;2.157425
87432914;Sartrouville Noctilien;48.941776;2.164071
87701912;Sarzeau Médiathèque;47.523977;-2.769576
87723700;Sathonay - Rillieux;45.820274;4.875282
85010033;Satigny;46.21424;6.03749
87673251;Saubusse;43.660269;-1.190222
87491811;Saujon;45.666502;-0.930019
87713628;Saulon;47.224246;5.104631
87405845;Saulxures-sur-Moselotte Avenue Jules Ferry;47.949186;6.772524
87144675;Saulxures-sur-Moselotte Lac de Moselotte;47.948957;6.770877
87405852;Saulxures-sur-Moselotte Place Claude;47.949739;6.784471
87487603;Saumur;47.268994;-0.07140299999999999
87753558;Sausset-les-Pins;43.332879;5.109992
87784777;Sauto;42.506371;2.160039
87749499;SAUVERNY RD15;46.314661;6.107891
87586495;Sauveterre-la-Lémance;44.589405;1.011767
87167056;Savanac;44.460771;1.503775
87481838;Savenay;47.358602;-1.951007
87484329;Savennières - Béhuard;47.381329;-0.655122
87611368;Saverdun;43.239335;1.570636
87212225;Saverne;48.744483;7.362055
87642256;Saverne Haut Barr;48.73148;7.352343
87642223;Saverne Lycée Verne;48.736039;7.373398
87642249;Saverne Place des Dragons;48.739602;7.361915
87118083;Savières  Impasse St-Phal;48.41234;3.947353
87727800;Savières Arbre de la Liberté;48.403872;3.954552
87727818;Savières Rue Saint-Gilles;48.420158;3.943448
87588277;Savigny Sur Orge Noctilien;48.676078;2.351658
87590521;Savigny Temple Nandy Noctilien;48.595437;2.583179
87682187;Savigny-le-Temple - Nandy;48.595519;2.583678
87358697;Savigny-sur-Braye;47.880294;0.809748
87545236;Savigny-sur-Orge;48.67614;2.35173
87571844;Savonnières;47.36058;0.5441820000000001
87342253;Savy-Berlette;50.353862;2.558068
87758706;Sceaux;48.781442;2.297215
87396317;Sceaux - Boëssé;48.12223;0.572233
87214205;Scherwiller;48.286934;7.430187
84005611;Schiphol Airport;52.309636;4.761985
87214692;Schirmeck - La Broque;48.479989;7.216339
87742197;Schirmeck Cité Scolaire;48.483402;7.231295
87660126;Schoenenbourg Centre;48.952404;7.912312
87215483;Schopperten Gare;48.945666;7.055736
87678698;Schweighouse √âgl. protestante;48.820347;7.740845
87678706;Schweighouse Maréchal Leclerc;48.822099;7.731436
87213108;Schweighouse-sur-Moder;48.828677;7.742564
87407320;Schweighouse-sur-Moder Villa;48.819182;7.742247
87212159;Schwindratzheim;48.753658;7.600597
87658716;Schwindratzheim Général Leclerc;48.754103;7.600012
87286518;Seclin;50.548604;3.034965
87172254;Sedan;49.695024;4.930373
87108829;Sedan Place Calonne;49.699747;4.944245
87444695;Sées;48.599966;0.166408
87612358;Seilhan le Bazert;43.060332;0.591127
87232124;Seix;42.863308;1.201994
87214056;Sélestat;48.259824;7.443157
87640375;Sélestat  Schweisguth;48.261409;7.450064
87640383;Sélestat Koeberlé;48.26328;7.455365
87640409;Sélestat R. Ste-Marie-a.-Mines;48.263912;7.439898
87640391;Sélestat Schwilgué;48.251648;7.446681
87576140;Selles-Saint-Denis;47.388383;1.922242
87576868;Selles-sur-Cher;47.281511;1.546045
87567008;Sellières;46.827441;5.565172
87439018;Sellières D475;46.833652;5.572048
87212431;Seltz;48.896564;8.098672000000001
87734640;Sembadel;45.277691;3.721924
87176107;Séméac Alsthom Porte Sud;43.21954;0.09576999999999999
87753715;Sénas;43.741003;5.073345
87725614;Sennecey-le-Grand;46.64066;4.874277
87725671;Senozan;46.392145;4.871063
87683003;Sens;48.197856;3.267833
87641985;Sentheim Abri Garage Renault;47.757145;7.042627
87641977;Sentheim √âglise;47.756124;7.051675
87641969;Sentheim Maison de Repos;47.755872;7.056398
87171645;Sept-Saulx;49.151133;4.256974
87751800;Septèmes;43.403151;5.370158
87784702;Serdinya;42.567008;2.323346
87722546;Sérézin;45.627264;4.81812
87745224;SERGY Centre;46.248455;6.011399
87381269;Sérifontaine;49.356668;1.764297
87707109;Sérifontaine Jacques Duclos;49.354776;1.772727
87707216;Sérifontaine la Vigne;49.348093;1.774071
87707091;Sérifontaine Stade;49.360774;1.768866
87545517;Sermaise;48.53536;2.06865
87683722;Sermizelles - Vézelay;47.528881;3.792672
87411470;Serqueux;49.631551;1.539403
87444315;Serquigny;49.107753;0.719289
87686048;Serre-Chevalier-Gare-Routière;44.97629;6.507313
87763722;Serres;44.424687;5.71847
87590976;Serres Haute Loire;45.180736;3.725739
87233262;Serrières Montée;45.316969;4.764462
87723791;Servas - Lent;46.130994;5.168175
